CellName,broad_cell_type,CellTypes
1871-26-6,Neural Posterior,Dare_Neural Posterior
1881-26-6,Mesoderm,Dare_Mesoderm
1882-26-6,Mesoderm,Dare_Mesoderm
1883-26-6,Neural Anterior,Dare_Neural Anterior
1893-26-6,Neural Anterior,Dare_Neural Anterior
1894-26-6,Neural Anterior,Dare_Neural Anterior
1895-26-6,Neural Anterior,Dare_Neural Anterior
1905-26-6,Mesoderm,Dare_Mesoderm
1906-26-6,Neural Posterior,Dare_Neural Posterior
1907-26-6,Neural Posterior,Dare_Neural Posterior
1908-26-6,Neural Posterior,Dare_Neural Posterior
1917-26-6,Neural Mid,Dare_Neural Mid
1918-26-6,Neural Anterior,Dare_Neural Anterior
1919-26-6,Neural Posterior,Dare_Neural Posterior
1929-26-6,Mesoderm,Dare_Mesoderm
1930-26-6,Neural Anterior,Dare_Neural Anterior
1931-26-6,Neural Posterior,Dare_Neural Posterior
1941-26-6,Neural Mid,Dare_Neural Mid
1942-26-6,Neural Posterior,Dare_Neural Posterior
1943-26-6,Neural Mid,Dare_Neural Mid
1953-26-6,Neural Anterior,Dare_Neural Anterior
1954-26-6,Neural Posterior,Dare_Neural Posterior
1955-26-6,Neural Posterior,Dare_Neural Posterior
1956-26-6,Epidermal,Dare_Epidermal
1965-26-6,Neural Posterior,Dare_Neural Posterior
1966-26-6,Neural Posterior,Dare_Neural Posterior
1967-26-6,Neural Anterior,Dare_Neural Anterior
1977-26-6,Endoderm,Dare_Endoderm
1978-26-6,Mesoderm,Dare_Mesoderm
1979-26-6,Neural Anterior,Dare_Neural Anterior
1989-26-6,Neural Mid,Dare_Neural Mid
1990-26-6,Neural Posterior,Dare_Neural Posterior
1991-26-6,Neural Posterior,Dare_Neural Posterior
1992-26-6,Neural Posterior,Dare_Neural Posterior
2001-26-6,Neural Posterior,Dare_Neural Posterior
2002-26-6,Epidermal,Dare_Epidermal
2003-26-6,Neural Posterior,Dare_Neural Posterior
2013-26-6,Mesoderm,Dare_Mesoderm
2014-26-6,Neural Anterior,Dare_Neural Anterior
2015-26-6,Endoderm,Dare_Endoderm
2025-26-6,Neural Posterior,Dare_Neural Posterior
2026-26-6,Neural Posterior,Dare_Neural Posterior
2027-26-6,Epidermal,Dare_Epidermal
2037-26-6,Neural Posterior,Dare_Neural Posterior
2038-26-6,Neural Posterior,Dare_Neural Posterior
2049-26-6,Neural Mid,Dare_Neural Mid
2050-26-6,Neural Anterior,Dare_Neural Anterior
2051-26-6,Neural Anterior,Dare_Neural Anterior
2052-26-6,Neural Mid,Dare_Neural Mid
2061-26-6,Neural Anterior,Dare_Neural Anterior
2062-26-6,Neural Anterior,Dare_Neural Anterior
2063-26-6,Neural Mid,Dare_Neural Mid
2073-26-6,Mesoderm,Dare_Mesoderm
2074-26-6,Neural Anterior,Dare_Neural Anterior
2075-26-6,Neural Anterior,Dare_Neural Anterior
2085-26-6,Neural Anterior,Dare_Neural Anterior
2086-26-6,Neural Mid,Dare_Neural Mid
2087-26-6,Neural Anterior,Dare_Neural Anterior
2097-26-6,Neural Posterior,Dare_Neural Posterior
2098-26-6,Neural Anterior,Dare_Neural Anterior
2099-26-6,Neural Mid,Dare_Neural Mid
2109-26-6,Mesoderm,Dare_Mesoderm
2110-26-6,Neural Posterior,Dare_Neural Posterior
2111-26-6,Epidermal,Dare_Epidermal
2121-26-6,Neural Anterior,Dare_Neural Anterior
2122-26-6,Neural Mid,Dare_Neural Mid
2123-26-6,Neural Posterior,Dare_Neural Posterior
2134-26-6,Neural Posterior,Dare_Neural Posterior
2135-26-6,Neural Anterior,Dare_Neural Anterior
2145-26-6,Mesoderm,Dare_Mesoderm
2146-26-6,Neural Posterior,Dare_Neural Posterior
2147-26-6,Neural Anterior,Dare_Neural Anterior
2148-26-6,Neural Posterior,Dare_Neural Posterior
2157-26-6,Neural Mid,Dare_Neural Mid
2158-26-6,Mesoderm,Dare_Mesoderm
2159-26-6,Neural Posterior,Dare_Neural Posterior
2169-26-6,Neural Posterior,Dare_Neural Posterior
2170-26-6,Neural Anterior,Dare_Neural Anterior
2171-26-6,Neural Anterior,Dare_Neural Anterior
2181-26-6,Neural Posterior,Dare_Neural Posterior
2182-26-6,Neural Posterior,Dare_Neural Posterior
2183-26-6,Neural Posterior,Dare_Neural Posterior
2193-26-6,Mesoderm,Dare_Mesoderm
2194-26-6,Mesoderm,Dare_Mesoderm
2205-26-6,Neural Mid,Dare_Neural Mid
2206-26-6,Neural Posterior,Dare_Neural Posterior
2207-26-6,Neural Posterior,Dare_Neural Posterior
2208-26-6,Mesoderm,Dare_Mesoderm
2217-26-6,Neural Anterior,Dare_Neural Anterior
2218-26-6,Neural Posterior,Dare_Neural Posterior
2219-26-6,Neural Posterior,Dare_Neural Posterior
2229-26-6,Neural Posterior,Dare_Neural Posterior
2230-26-6,Neural Mid,Dare_Neural Mid
2231-26-6,Neural Posterior,Dare_Neural Posterior
2241-26-6,Neural Anterior,Dare_Neural Anterior
2242-26-6,Neural Anterior,Dare_Neural Anterior
2243-26-6,Neural Posterior,Dare_Neural Posterior
2244-26-6,Mesoderm,Dare_Mesoderm
2253-26-6,Mesoderm,Dare_Mesoderm
2254-26-6,Epidermal,Dare_Epidermal
2255-26-6,Neural Mid,Dare_Neural Mid
2265-26-6,Neural Crest,Dare_Neural Crest
2266-26-6,Neural Posterior,Dare_Neural Posterior
2267-26-6,Neural Posterior,Dare_Neural Posterior
2277-26-6,Neural Posterior,Dare_Neural Posterior
2278-26-6,Neural Anterior,Dare_Neural Anterior
2279-26-6,Neural Anterior,Dare_Neural Anterior
2289-26-6,Neural Mid,Dare_Neural Mid
2290-26-6,Neural Mid,Dare_Neural Mid
2291-26-6,Neural Mid,Dare_Neural Mid
2301-26-6,Neural Mid,Dare_Neural Mid
2302-26-6,Mesoderm,Dare_Mesoderm
2303-26-6,Neural Posterior,Dare_Neural Posterior
2304-26-6,Mesoderm,Dare_Mesoderm
2313-26-6,Neural Posterior,Dare_Neural Posterior
2314-26-6,Neural Anterior,Dare_Neural Anterior
2315-26-6,Mesoderm,Dare_Mesoderm
2325-26-6,Mesoderm,Dare_Mesoderm
2326-26-6,Neural Mid,Dare_Neural Mid
2327-26-6,Neural Posterior,Dare_Neural Posterior
2337-26-6,Neural Crest,Dare_Neural Crest
2338-26-6,Neural Posterior,Dare_Neural Posterior
2339-26-6,Neural Posterior,Dare_Neural Posterior
2349-26-6,Epidermal,Dare_Epidermal
2350-26-6,Neural Posterior,Dare_Neural Posterior
2361-26-6,Neural Anterior,Dare_Neural Anterior
2362-26-6,Neural Posterior,Dare_Neural Posterior
2363-26-6,Neural Mid,Dare_Neural Mid
2373-26-6,Epidermal,Dare_Epidermal
2374-26-6,Neural Mid,Dare_Neural Mid
2375-26-6,Neural Posterior,Dare_Neural Posterior
2385-26-6,Neural Posterior,Dare_Neural Posterior
2386-26-6,Epidermal,Dare_Epidermal
2387-26-6,Neural Posterior,Dare_Neural Posterior
2397-26-6,Neural Posterior,Dare_Neural Posterior
2398-26-6,Neural Posterior,Dare_Neural Posterior
2399-26-6,Neural Mid,Dare_Neural Mid
2409-26-6,Neural Anterior,Dare_Neural Anterior
2410-26-6,Neural Mid,Dare_Neural Mid
2411-26-6,Neural Anterior,Dare_Neural Anterior
2421-26-6,Neural Mid,Dare_Neural Mid
2422-26-6,Neural Posterior,Dare_Neural Posterior
2423-26-6,Mesoderm,Dare_Mesoderm
1-27-6,Neural Mid,Dare_Neural Mid
2-27-6,Neural Anterior,Dare_Neural Anterior
3-27-6,Neural Posterior,Dare_Neural Posterior
4-27-6,Neural Posterior,Dare_Neural Posterior
5-27-6,Neural Posterior,Dare_Neural Posterior
6-27-6,Neural Anterior,Dare_Neural Anterior
13-27-6,Endoderm,Dare_Endoderm
14-27-6,Neural Posterior,Dare_Neural Posterior
15-27-6,Neural Posterior,Dare_Neural Posterior
16-27-6,Neural Posterior,Dare_Neural Posterior
25-27-6,Neural Anterior,Dare_Neural Anterior
26-27-6,Endoderm,Dare_Endoderm
27-27-6,Neural Posterior,Dare_Neural Posterior
28-27-6,Neural Mid,Dare_Neural Mid
29-27-6,Neural Posterior,Dare_Neural Posterior
36-27-6,Mesoderm,Dare_Mesoderm
37-27-6,Endoderm,Dare_Endoderm
38-27-6,Mesoderm,Dare_Mesoderm
39-27-6,Epidermal,Dare_Epidermal
40-27-6,Mesoderm,Dare_Mesoderm
41-27-6,Neural Anterior,Dare_Neural Anterior
48-27-6,Mesoderm,Dare_Mesoderm
49-27-6,Neural Posterior,Dare_Neural Posterior
50-27-6,Neural Anterior,Dare_Neural Anterior
51-27-6,Neural Posterior,Dare_Neural Posterior
52-27-6,Mesoderm,Dare_Mesoderm
53-27-6,Neural Mid,Dare_Neural Mid
54-27-6,Endoderm,Dare_Endoderm
60-27-6,Mesoderm,Dare_Mesoderm
61-27-6,Neural Mid,Dare_Neural Mid
62-27-6,Neural Anterior,Dare_Neural Anterior
63-27-6,Neural Posterior,Dare_Neural Posterior
64-27-6,Neural Anterior,Dare_Neural Anterior
65-27-6,Neural Posterior,Dare_Neural Posterior
66-27-6,Mesoderm,Dare_Mesoderm
72-27-6,Epidermal,Dare_Epidermal
73-27-6,Neural Mid,Dare_Neural Mid
74-27-6,Neural Crest,Dare_Neural Crest
75-27-6,Neural Anterior,Dare_Neural Anterior
76-27-6,Neural Posterior,Dare_Neural Posterior
77-27-6,Neural Posterior,Dare_Neural Posterior
84-27-6,Mesoderm,Dare_Mesoderm
85-27-6,Neural Anterior,Dare_Neural Anterior
86-27-6,Mesoderm,Dare_Mesoderm
87-27-6,Neural Anterior,Dare_Neural Anterior
88-27-6,Neural Posterior,Dare_Neural Posterior
89-27-6,Neural Posterior,Dare_Neural Posterior
96-27-6,Mesoderm,Dare_Mesoderm
97-27-6,Neural Anterior,Dare_Neural Anterior
98-27-6,Mesoderm,Dare_Mesoderm
99-27-6,Neural Posterior,Dare_Neural Posterior
100-27-6,Neural Posterior,Dare_Neural Posterior
108-27-6,Mesoderm,Dare_Mesoderm
109-27-6,Neural Posterior,Dare_Neural Posterior
110-27-6,Mesoderm,Dare_Mesoderm
111-27-6,Neural Mid,Dare_Neural Mid
112-27-6,Neural Mid,Dare_Neural Mid
113-27-6,Neural Anterior,Dare_Neural Anterior
120-27-6,Neural Posterior,Dare_Neural Posterior
121-27-6,Neural Anterior,Dare_Neural Anterior
122-27-6,Neural Posterior,Dare_Neural Posterior
123-27-6,Neural Posterior,Dare_Neural Posterior
124-27-6,Neural Posterior,Dare_Neural Posterior
125-27-6,Neural Mid,Dare_Neural Mid
126-27-6,Mesoderm,Dare_Mesoderm
132-27-6,Mesoderm,Dare_Mesoderm
133-27-6,Mesoderm,Dare_Mesoderm
134-27-6,Epidermal,Dare_Epidermal
135-27-6,Neural Anterior,Dare_Neural Anterior
136-27-6,Neural Anterior,Dare_Neural Anterior
137-27-6,Mesoderm,Dare_Mesoderm
145-27-6,Neural Posterior,Dare_Neural Posterior
146-27-6,Neural Mid,Dare_Neural Mid
147-27-6,Neural Anterior,Dare_Neural Anterior
148-27-6,Neural Posterior,Dare_Neural Posterior
149-27-6,Neural Posterior,Dare_Neural Posterior
156-27-6,Mesoderm,Dare_Mesoderm
157-27-6,Neural Posterior,Dare_Neural Posterior
159-27-6,Neural Anterior,Dare_Neural Anterior
160-27-6,Mesoderm,Dare_Mesoderm
169-27-6,Neural Posterior,Dare_Neural Posterior
170-27-6,Mesoderm,Dare_Mesoderm
171-27-6,Neural Anterior,Dare_Neural Anterior
172-27-6,Neural Anterior,Dare_Neural Anterior
173-27-6,Mesoderm,Dare_Mesoderm
180-27-6,Mesoderm,Dare_Mesoderm
181-27-6,Mesoderm,Dare_Mesoderm
182-27-6,Neural Anterior,Dare_Neural Anterior
183-27-6,Neural Posterior,Dare_Neural Posterior
184-27-6,Neural Anterior,Dare_Neural Anterior
185-27-6,Neural Posterior,Dare_Neural Posterior
186-27-6,Neural Mid,Dare_Neural Mid
192-27-6,Mesoderm,Dare_Mesoderm
193-27-6,Mesoderm,Dare_Mesoderm
194-27-6,Mesoderm,Dare_Mesoderm
195-27-6,Neural Posterior,Dare_Neural Posterior
196-27-6,Neural Posterior,Dare_Neural Posterior
197-27-6,Neural Anterior,Dare_Neural Anterior
204-27-6,Mesoderm,Dare_Mesoderm
205-27-6,Mesoderm,Dare_Mesoderm
206-27-6,Mesoderm,Dare_Mesoderm
207-27-6,Neural Anterior,Dare_Neural Anterior
208-27-6,Neural Anterior,Dare_Neural Anterior
209-27-6,Neural Anterior,Dare_Neural Anterior
216-27-6,Mesoderm,Dare_Mesoderm
217-27-6,Epidermal,Dare_Epidermal
218-27-6,Epidermal,Dare_Epidermal
219-27-6,Neural Posterior,Dare_Neural Posterior
220-27-6,Mesoderm,Dare_Mesoderm
221-27-6,Epidermal,Dare_Epidermal
228-27-6,Mesoderm,Dare_Mesoderm
229-27-6,Neural Mid,Dare_Neural Mid
230-27-6,Neural Anterior,Dare_Neural Anterior
231-27-6,Neural Posterior,Dare_Neural Posterior
232-27-6,Neural Anterior,Dare_Neural Anterior
233-27-6,Neural Posterior,Dare_Neural Posterior
240-27-6,Mesoderm,Dare_Mesoderm
241-27-6,Mesoderm,Dare_Mesoderm
242-27-6,Neural Anterior,Dare_Neural Anterior
243-27-6,Neural Posterior,Dare_Neural Posterior
244-27-6,Neural Anterior,Dare_Neural Anterior
245-27-6,Neural Posterior,Dare_Neural Posterior
252-27-6,Neural Anterior,Dare_Neural Anterior
253-27-6,Neural Posterior,Dare_Neural Posterior
254-27-6,Epidermal,Dare_Epidermal
255-27-6,Neural Posterior,Dare_Neural Posterior
256-27-6,Neural Posterior,Dare_Neural Posterior
257-27-6,Neural Anterior,Dare_Neural Anterior
264-27-6,Mesoderm,Dare_Mesoderm
265-27-6,Mesoderm,Dare_Mesoderm
266-27-6,Neural Mid,Dare_Neural Mid
267-27-6,Mesoderm,Dare_Mesoderm
268-27-6,Mesoderm,Dare_Mesoderm
269-27-6,Neural Posterior,Dare_Neural Posterior
276-27-6,Mesoderm,Dare_Mesoderm
277-27-6,Neural Posterior,Dare_Neural Posterior
278-27-6,Neural Anterior,Dare_Neural Anterior
279-27-6,Neural Posterior,Dare_Neural Posterior
280-27-6,Neural Anterior,Dare_Neural Anterior
288-27-6,Neural Posterior,Dare_Neural Posterior
289-27-6,Epidermal,Dare_Epidermal
290-27-6,Neural Mid,Dare_Neural Mid
291-27-6,Neural Mid,Dare_Neural Mid
292-27-6,Neural Mid,Dare_Neural Mid
293-27-6,Neural Mid,Dare_Neural Mid
300-27-6,Mesoderm,Dare_Mesoderm
301-27-6,Neural Crest,Dare_Neural Crest
302-27-6,Mesoderm,Dare_Mesoderm
303-27-6,Neural Mid,Dare_Neural Mid
304-27-6,Neural Posterior,Dare_Neural Posterior
306-27-6,Neural Posterior,Dare_Neural Posterior
312-27-6,Mesoderm,Dare_Mesoderm
313-27-6,Neural Posterior,Dare_Neural Posterior
315-27-6,Epidermal,Dare_Epidermal
316-27-6,Neural Posterior,Dare_Neural Posterior
317-27-6,Neural Mid,Dare_Neural Mid
324-27-6,Mesoderm,Dare_Mesoderm
325-27-6,Neural Anterior,Dare_Neural Anterior
326-27-6,Neural Anterior,Dare_Neural Anterior
327-27-6,Neural Anterior,Dare_Neural Anterior
328-27-6,Neural Anterior,Dare_Neural Anterior
336-27-6,Mesoderm,Dare_Mesoderm
337-27-6,Endoderm,Dare_Endoderm
338-27-6,Neural Mid,Dare_Neural Mid
339-27-6,Epidermal,Dare_Epidermal
340-27-6,Neural Posterior,Dare_Neural Posterior
341-27-6,Neural Posterior,Dare_Neural Posterior
348-27-6,Mesoderm,Dare_Mesoderm
349-27-6,Neural Anterior,Dare_Neural Anterior
350-27-6,Neural Posterior,Dare_Neural Posterior
351-27-6,Neural Crest,Dare_Neural Crest
352-27-6,Neural Anterior,Dare_Neural Anterior
353-27-6,Mesoderm,Dare_Mesoderm
354-27-6,Neural Mid,Dare_Neural Mid
360-27-6,Mesoderm,Dare_Mesoderm
361-27-6,Epidermal,Dare_Epidermal
362-27-6,Neural Posterior,Dare_Neural Posterior
363-27-6,Neural Anterior,Dare_Neural Anterior
364-27-6,Neural Mid,Dare_Neural Mid
365-27-6,Neural Anterior,Dare_Neural Anterior
372-27-6,Mesoderm,Dare_Mesoderm
373-27-6,Neural Anterior,Dare_Neural Anterior
374-27-6,Neural Posterior,Dare_Neural Posterior
375-27-6,Neural Mid,Dare_Neural Mid
376-27-6,Neural Anterior,Dare_Neural Anterior
377-27-6,Neural Posterior,Dare_Neural Posterior
384-27-6,Neural Posterior,Dare_Neural Posterior
385-27-6,Neural Anterior,Dare_Neural Anterior
386-27-6,Neural Mid,Dare_Neural Mid
387-27-6,Neural Posterior,Dare_Neural Posterior
388-27-6,Epidermal,Dare_Epidermal
389-27-6,Neural Mid,Dare_Neural Mid
390-27-6,Epidermal,Dare_Epidermal
396-27-6,Mesoderm,Dare_Mesoderm
397-27-6,Neural Posterior,Dare_Neural Posterior
398-27-6,Epidermal,Dare_Epidermal
399-27-6,Neural Posterior,Dare_Neural Posterior
400-27-6,Mesoderm,Dare_Mesoderm
401-27-6,Neural Posterior,Dare_Neural Posterior
408-27-6,Epidermal,Dare_Epidermal
409-27-6,Neural Anterior,Dare_Neural Anterior
410-27-6,Neural Mid,Dare_Neural Mid
411-27-6,Neural Posterior,Dare_Neural Posterior
413-27-6,Neural Mid,Dare_Neural Mid
420-27-6,Mesoderm,Dare_Mesoderm
421-27-6,Neural Posterior,Dare_Neural Posterior
422-27-6,Neural Anterior,Dare_Neural Anterior
423-27-6,Neural Anterior,Dare_Neural Anterior
424-27-6,Neural Anterior,Dare_Neural Anterior
425-27-6,Neural Posterior,Dare_Neural Posterior
432-27-6,Epidermal,Dare_Epidermal
433-27-6,Neural Posterior,Dare_Neural Posterior
434-27-6,Neural Posterior,Dare_Neural Posterior
435-27-6,Neural Mid,Dare_Neural Mid
436-27-6,Neural Anterior,Dare_Neural Anterior
444-27-6,Neural Posterior,Dare_Neural Posterior
445-27-6,Neural Posterior,Dare_Neural Posterior
446-27-6,Mesoderm,Dare_Mesoderm
447-27-6,Mesoderm,Dare_Mesoderm
448-27-6,Neural Posterior,Dare_Neural Posterior
449-27-6,Mesoderm,Dare_Mesoderm
456-27-6,Mesoderm,Dare_Mesoderm
457-27-6,Neural Anterior,Dare_Neural Anterior
458-27-6,Neural Posterior,Dare_Neural Posterior
459-27-6,Neural Posterior,Dare_Neural Posterior
460-27-6,Neural Posterior,Dare_Neural Posterior
461-27-6,Neural Mid,Dare_Neural Mid
468-27-6,Mesoderm,Dare_Mesoderm
469-27-6,Neural Anterior,Dare_Neural Anterior
470-27-6,Mesoderm,Dare_Mesoderm
471-27-6,Epidermal,Dare_Epidermal
472-27-6,Neural Posterior,Dare_Neural Posterior
473-27-6,Mesoderm,Dare_Mesoderm
480-27-6,Mesoderm,Dare_Mesoderm
481-27-6,Mesoderm,Dare_Mesoderm
482-27-6,Neural Posterior,Dare_Neural Posterior
483-27-6,Neural Mid,Dare_Neural Mid
484-27-6,Neural Posterior,Dare_Neural Posterior
492-27-6,Mesoderm,Dare_Mesoderm
493-27-6,Neural Posterior,Dare_Neural Posterior
494-27-6,Neural Anterior,Dare_Neural Anterior
495-27-6,Neural Anterior,Dare_Neural Anterior
496-27-6,Neural Posterior,Dare_Neural Posterior
497-27-6,Neural Anterior,Dare_Neural Anterior
504-27-6,Mesoderm,Dare_Mesoderm
505-27-6,Neural Crest,Dare_Neural Crest
506-27-6,Neural Anterior,Dare_Neural Anterior
507-27-6,Neural Posterior,Dare_Neural Posterior
508-27-6,Neural Posterior,Dare_Neural Posterior
509-27-6,Neural Anterior,Dare_Neural Anterior
516-27-6,Epidermal,Dare_Epidermal
517-27-6,Neural Anterior,Dare_Neural Anterior
518-27-6,Epidermal,Dare_Epidermal
519-27-6,Neural Posterior,Dare_Neural Posterior
520-27-6,Neural Posterior,Dare_Neural Posterior
521-27-6,Neural Posterior,Dare_Neural Posterior
528-27-6,Neural Posterior,Dare_Neural Posterior
529-27-6,Neural Posterior,Dare_Neural Posterior
530-27-6,Neural Posterior,Dare_Neural Posterior
531-27-6,Neural Anterior,Dare_Neural Anterior
532-27-6,Neural Posterior,Dare_Neural Posterior
533-27-6,Neural Mid,Dare_Neural Mid
540-27-6,Mesoderm,Dare_Mesoderm
541-27-6,Neural Posterior,Dare_Neural Posterior
542-27-6,Mesoderm,Dare_Mesoderm
543-27-6,Neural Anterior,Dare_Neural Anterior
544-27-6,Neural Posterior,Dare_Neural Posterior
545-27-6,Neural Posterior,Dare_Neural Posterior
552-27-6,Mesoderm,Dare_Mesoderm
553-27-6,Endoderm,Dare_Endoderm
554-27-6,Neural Mid,Dare_Neural Mid
555-27-6,Neural Mid,Dare_Neural Mid
556-27-6,Endoderm,Dare_Endoderm
557-27-6,Neural Posterior,Dare_Neural Posterior
564-27-6,Mesoderm,Dare_Mesoderm
565-27-6,Mesoderm,Dare_Mesoderm
566-27-6,Neural Anterior,Dare_Neural Anterior
567-27-6,Epidermal,Dare_Epidermal
568-27-6,Neural Mid,Dare_Neural Mid
569-27-6,Neural Mid,Dare_Neural Mid
576-27-6,Neural Anterior,Dare_Neural Anterior
577-27-6,Neural Mid,Dare_Neural Mid
578-27-6,Neural Posterior,Dare_Neural Posterior
579-27-6,Mesoderm,Dare_Mesoderm
580-27-6,Neural Anterior,Dare_Neural Anterior
581-27-6,Neural Posterior,Dare_Neural Posterior
588-27-6,Mesoderm,Dare_Mesoderm
589-27-6,Neural Anterior,Dare_Neural Anterior
590-27-6,Mesoderm,Dare_Mesoderm
591-27-6,Neural Posterior,Dare_Neural Posterior
592-27-6,Neural Anterior,Dare_Neural Anterior
593-27-6,Neural Posterior,Dare_Neural Posterior
600-27-6,Neural Crest,Dare_Neural Crest
601-27-6,Epidermal,Dare_Epidermal
602-27-6,Neural Anterior,Dare_Neural Anterior
603-27-6,Neural Posterior,Dare_Neural Posterior
604-27-6,Neural Posterior,Dare_Neural Posterior
612-27-6,Mesoderm,Dare_Mesoderm
613-27-6,Mesoderm,Dare_Mesoderm
614-27-6,Neural Mid,Dare_Neural Mid
615-27-6,Epidermal,Dare_Epidermal
616-27-6,Neural Anterior,Dare_Neural Anterior
624-27-6,Epidermal,Dare_Epidermal
625-27-6,Neural Posterior,Dare_Neural Posterior
626-27-6,Neural Anterior,Dare_Neural Anterior
627-27-6,Epidermal,Dare_Epidermal
628-27-6,Neural Anterior,Dare_Neural Anterior
629-27-6,Neural Posterior,Dare_Neural Posterior
636-27-6,Mesoderm,Dare_Mesoderm
637-27-6,Neural Posterior,Dare_Neural Posterior
638-27-6,Neural Crest,Dare_Neural Crest
639-27-6,Neural Posterior,Dare_Neural Posterior
648-27-6,Mesoderm,Dare_Mesoderm
649-27-6,Neural Posterior,Dare_Neural Posterior
650-27-6,Neural Mid,Dare_Neural Mid
651-27-6,Neural Anterior,Dare_Neural Anterior
652-27-6,Neural Anterior,Dare_Neural Anterior
653-27-6,Neural Mid,Dare_Neural Mid
660-27-6,Neural Anterior,Dare_Neural Anterior
661-27-6,Mesoderm,Dare_Mesoderm
662-27-6,Epidermal,Dare_Epidermal
663-27-6,Epidermal,Dare_Epidermal
664-27-6,Neural Posterior,Dare_Neural Posterior
665-27-6,Neural Mid,Dare_Neural Mid
672-27-6,Mesoderm,Dare_Mesoderm
673-27-6,Neural Mid,Dare_Neural Mid
674-27-6,Mesoderm,Dare_Mesoderm
675-27-6,Neural Mid,Dare_Neural Mid
676-27-6,Neural Anterior,Dare_Neural Anterior
677-27-6,Neural Mid,Dare_Neural Mid
685-27-6,Neural Anterior,Dare_Neural Anterior
686-27-6,Endoderm,Dare_Endoderm
687-27-6,Neural Anterior,Dare_Neural Anterior
688-27-6,Neural Posterior,Dare_Neural Posterior
689-27-6,Neural Posterior,Dare_Neural Posterior
696-27-6,Mesoderm,Dare_Mesoderm
697-27-6,Epidermal,Dare_Epidermal
698-27-6,Neural Posterior,Dare_Neural Posterior
699-27-6,Neural Posterior,Dare_Neural Posterior
700-27-6,Neural Mid,Dare_Neural Mid
701-27-6,Neural Posterior,Dare_Neural Posterior
708-27-6,Mesoderm,Dare_Mesoderm
709-27-6,Neural Anterior,Dare_Neural Anterior
710-27-6,Neural Posterior,Dare_Neural Posterior
711-27-6,Neural Anterior,Dare_Neural Anterior
712-27-6,Neural Mid,Dare_Neural Mid
713-27-6,Neural Posterior,Dare_Neural Posterior
714-27-6,Epidermal,Dare_Epidermal
720-27-6,Mesoderm,Dare_Mesoderm
721-27-6,Neural Posterior,Dare_Neural Posterior
722-27-6,Neural Posterior,Dare_Neural Posterior
723-27-6,Neural Posterior,Dare_Neural Posterior
724-27-6,Neural Posterior,Dare_Neural Posterior
725-27-6,Neural Posterior,Dare_Neural Posterior
732-27-6,Neural Posterior,Dare_Neural Posterior
733-27-6,Neural Crest,Dare_Neural Crest
734-27-6,Neural Mid,Dare_Neural Mid
735-27-6,Neural Posterior,Dare_Neural Posterior
736-27-6,Neural Posterior,Dare_Neural Posterior
744-27-6,Mesoderm,Dare_Mesoderm
745-27-6,Mesoderm,Dare_Mesoderm
746-27-6,Mesoderm,Dare_Mesoderm
747-27-6,Neural Posterior,Dare_Neural Posterior
748-27-6,Neural Posterior,Dare_Neural Posterior
749-27-6,Neural Posterior,Dare_Neural Posterior
756-27-6,Epidermal,Dare_Epidermal
757-27-6,Neural Mid,Dare_Neural Mid
758-27-6,Mesoderm,Dare_Mesoderm
759-27-6,Neural Posterior,Dare_Neural Posterior
760-27-6,Neural Posterior,Dare_Neural Posterior
761-27-6,Neural Posterior,Dare_Neural Posterior
768-27-6,Neural Anterior,Dare_Neural Anterior
769-27-6,Neural Anterior,Dare_Neural Anterior
770-27-6,Neural Anterior,Dare_Neural Anterior
771-27-6,Mesoderm,Dare_Mesoderm
772-27-6,Neural Posterior,Dare_Neural Posterior
780-27-6,Mesoderm,Dare_Mesoderm
781-27-6,Neural Posterior,Dare_Neural Posterior
782-27-6,Neural Anterior,Dare_Neural Anterior
783-27-6,Neural Posterior,Dare_Neural Posterior
784-27-6,Neural Mid,Dare_Neural Mid
785-27-6,Neural Anterior,Dare_Neural Anterior
792-27-6,Neural Crest,Dare_Neural Crest
793-27-6,Neural Posterior,Dare_Neural Posterior
794-27-6,Neural Posterior,Dare_Neural Posterior
