"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term","Ont"
"GO:0098780","GO:0098780","4/123","18/10463",0.222222222222222,18.903342366757,8.29116945530103,4.89883253797667e-05,0.00175286351749478,0.00144708934838916,"c102000-g1/c98750-g1/c98854-g1/c98854-g3",4,"response to mitochondrial depolarisation","BP"
"GO:1905475","GO:1905475","8/123","114/10463",0.0701754385964912,5.96947653687063,5.81853325518278,5.64457641188925e-05,0.00198862768972713,0.00164172619202479,"c102723-g1/c101822-g1/c104424-g4/c102000-g1/c98750-g1/c98854-g1/c98854-g3/c40816-g1",8,"regulation of protein localization to membrane","BP"
"GO:0071901","GO:0071901","7/123","85/10463",0.0823529411764706,7.00535628885701,6.06304864132003,6.04025307286763e-05,0.00209578477831316,0.00173019051337644,"c102772-g1/c102906-g2/c98789-g1/c99521-g1/c101822-g1/c102902-g1/c104424-g3",7,"negative regulation of protein serine/threonine kinase activity","BP"
"GO:0050776","GO:0050776","14/123","351/10463",0.0398860398860399,3.39290760428972,4.97348258732379,6.19543411047303e-05,0.00211754389746019,0.00174815391396851,"c102906-g2/c103611-g2/c99521-g1/c102902-g1/c104424-g3/c104424-g4/c98407-g1/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c89492-g1/c110137-g1/c40816-g1",14,"regulation of immune response","BP"
"GO:1990782","GO:1990782","6/123","59/10463",0.101694915254237,8.65068210004134,6.427256539901,6.32456843773359e-05,0.00212989142976617,0.00175834750993336,"c103280-g1/c99521-g1/c102000-g1/c98750-g1/c98854-g1/c98854-g3",6,"protein tyrosine kinase binding","MF"
"GO:0032271","GO:0032271","9/123","151/10463",0.0596026490066225,5.07010176062026,5.49442099825536,6.94702957770411e-05,0.0023056083670931,0.0019034119178576,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",9,"regulation of protein polymerization","BP"
"GO:0032970","GO:0032970","11/123","227/10463",0.0484581497797357,4.1220944808567,5.1867280263382,7.18250774831808e-05,0.00234970610623549,0.00193981713022245,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c28978-g1/c80891-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",11,"regulation of actin filament-based process","BP"
"GO:0038128","GO:0038128","4/123","20/10463",0.2,17.0130081300813,7.81762667474415,7.61655278142534e-05,0.0024133207579546,0.00199233467308042,"c102772-g1/c98789-g1/c99521-g1/c102902-g1",4,"ERBB2 signaling pathway","BP"
"GO:0097225","GO:0097225","4/123","20/10463",0.2,17.0130081300813,7.81762667474415,7.61655278142534e-05,0.0024133207579546,0.00199233467308042,"c102000-g1/c98750-g1/c98854-g1/c98854-g3",4,"sperm midpiece","CC"
"GO:0110053","GO:0110053","9/123","153/10463",0.0588235294117647,5.00382592061215,5.44115645518169,7.69311857339238e-05,0.0024133207579546,0.00199233467308042,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",9,"regulation of actin filament organization","BP"
"GO:0042307","GO:0042307","5/123","41/10463",0.121951219512195,10.3737854451715,6.55890056549409,0.000110517881881273,0.0034200803987583,0.00282347248732241,"c102772-g1/c98789-g1/c99521-g1/c104424-g3/c89492-g1",5,"positive regulation of protein import into nucleus","BP"
"GO:0044754","GO:0044754","4/123","22/10463",0.181818181818182,15.4663710273466,7.40797548061427,0.000112921741670392,0.00344787717900262,0.00284642032336875,"c102000-g1/c98750-g1/c98854-g1/c98854-g3",4,"autolysosome","CC"
"GO:1904591","GO:1904591","5/123","42/10463",0.119047619047619,10.1267905536198,6.46379650885633,0.000124281649148452,0.00374480232302573,0.00309154905637978,"c102772-g1/c98789-g1/c99521-g1/c104424-g3/c89492-g1",5,"positive regulation of protein import","BP"
"GO:1902905","GO:1902905","8/123","128/10463",0.0625,5.31656504065041,5.3590483786084,0.000127895870722094,0.00380365641498175,0.00314013648416788,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1",8,"positive regulation of supramolecular fiber organization","BP"
"GO:0032273","GO:0032273","7/123","96/10463",0.0729166666666667,6.20265921409214,5.58514034929674,0.000131119751352145,0.00384954141790272,0.00317801718526926,"c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1",7,"positive regulation of protein polymerization","BP"
"GO:0030971","GO:0030971","5/123","43/10463",0.116279069767442,9.8912837965589,6.37183446986988,0.000139321977519954,0.00403510720083047,0.0033312123800007,"c103280-g1/c102000-g1/c98750-g1/c98854-g1/c98854-g3",5,"receptor tyrosine kinase binding","MF"
"GO:1900182","GO:1900182","6/123","68/10463",0.0882352941176471,7.50573888091822,5.87000514417304,0.000140964443697134,0.00403510720083047,0.0033312123800007,"c102772-g1/c98789-g1/c99521-g1/c101822-g1/c104424-g3/c89492-g1",6,"positive regulation of protein localization to nucleus","BP"
